meter_number,account_id,transaction_id,amount,created_at,payment_date_time
PO12380628,3755710100,HGALP076050349923055,146.00,2026-05-12 07:35:43.921034+05:30,2026-05-12 13:05:42+05:30
PO12608083,3702733000,DHD5SUU1JSNT8J,133.00,2026-05-12 07:36:04.323916+05:30,2026-05-12 13:06:02+05:30
PO12611278,7653697000,HGVRRYCGAFNGIG512YVI9QT1PAA61320736,142.00,2026-05-12 07:37:31.860435+05:30,2026-05-12 13:07:30+05:30
PO12267961,4664174000,BBPSPP016132BX5DT0L5T368,300.00,2026-05-12 07:37:43.460557+05:30,2026-05-12 13:07:42+05:30
PO12540307,1178944000,HGVR4H5V5WW4Z5QGYAXNAR9J49Q61320738,39.00,2026-05-12 07:38:18.777673+05:30,2026-05-12 13:08:17+05:30
PO12151506,5402734000,HGVRF1QJRZ5DSKSG6HK7YC0CY6G61320738,282.00,2026-05-12 07:38:43.694780+05:30,2026-05-12 13:08:42+05:30
PO12305812,1334464000,28557822104,98.00,2026-05-12 07:39:26.044782+05:30,2026-05-12 13:09:24+05:30
PO12502932,8162193694,DHD5BX51JSO4RQ,138.00,2026-05-12 07:39:47.763687+05:30,2026-05-12 13:09:46+05:30
PO12413419,8933864000,BBPSBD016132BALAAAJWAVAU,181.00,2026-05-12 07:40:43.794811+05:30,2026-05-12 13:10:42+05:30
PO12502212,9691229000,BBPSPP016132BX4BP0LB9190,149.00,2026-05-12 07:41:03.714089+05:30,2026-05-12 13:11:02+05:30
PO12128427,5404883000,28557841801,318.00,2026-05-12 07:41:44.234757+05:30,2026-05-12 13:11:42+05:30
PO12551527,9947962428,BBPSPP016132BX4AK0LDL839,1.00,2026-05-12 07:42:23.784729+05:30,2026-05-12 13:12:22+05:30
PO12606497,7876522219,EW1503580834560958464,407.00,2026-05-12 07:43:38.884710+05:30,2026-05-12 13:13:37+05:30
PO12360841,6034010100,PP01BX105838300MQLY5398285R61311058,35.00,2026-05-12 07:44:33.237503+05:30,2026-05-12 13:14:31+05:30
PO12600788,6885443000,HGALP0C6580350004433,927.00,2026-05-12 07:45:44.284080+05:30,2026-05-12 13:15:42+05:30
PO12566938,6673438084,EW1503581466495770624,38.00,2026-05-12 07:46:09.354969+05:30,2026-05-12 13:16:07+05:30
PO12139632,0761410100,DHD5E8N1JSOPVD,112.00,2026-05-12 07:46:26.897205+05:30,2026-05-12 13:16:25+05:30
PO12482939,3715258000,BBPSBD016132BALAAAJWA3Y4,205.00,2026-05-12 07:46:42.629391+05:30,2026-05-12 13:16:41+05:30
PO12320990,8697464000,PP01BX074343353FPKQ3590655R61320743,250.00,2026-05-12 07:48:23.761432+05:30,2026-05-12 13:18:22+05:30
PO12502932,8162193694,DHD5HH91JSO8TX,2.00,2026-05-12 07:50:08.821975+05:30,2026-05-12 13:20:07+05:30
PO12490408,5009264000,28557917779,4.00,2026-05-12 07:50:35.606345+05:30,2026-05-12 13:20:34+05:30
PO12500735,4407189000,HGVRUSYZ3YCFBEHRH1AYCMVQW2061320751,296.00,2026-05-12 07:51:15.821448+05:30,2026-05-12 13:21:14+05:30
PO12340298,0594444000,BBPSBD016132BALAAAJWBB1Z,97.00,2026-05-12 07:51:43.217433+05:30,2026-05-12 13:21:42+05:30
PO12423373,1089001750,EW1503583574662012928,516.00,2026-05-12 07:54:25.064850+05:30,2026-05-12 13:24:23+05:30
PO12271207,1911062849,2052945527014576128bUNkE20261290255,15.00,2026-05-12 07:56:12.970061+05:30,2026-05-12 13:26:11+05:30
PO12518179,3156954000,HGALP174590350095812,81.00,2026-05-12 07:56:23.505088+05:30,2026-05-12 13:26:22+05:30
PO12179826,8190694000,DHD5O8L1JSPOIQ,100.00,2026-05-12 07:56:44.864685+05:30,2026-05-12 13:26:43+05:30
PO12258184,8147514000,BBPSEU016132af1f96589ce1,212.00,2026-05-12 07:57:44.154757+05:30,2026-05-12 13:27:42+05:30
PO14803438,8457934000,DHD5JI01JSPA7T,50.00,2026-05-12 08:00:07.328381+05:30,2026-05-12 13:30:06+05:30
PO12161929,1691483000,HGALP14F0E0350150017,75.00,2026-05-12 08:02:45.424928+05:30,2026-05-12 13:32:43+05:30
PO12020002,9683398960,DHD5X761JSQB5J,73.00,2026-05-12 08:02:57.128480+05:30,2026-05-12 13:32:55+05:30
PO12160303,3109879000,BBPSPP016132BX6OI0MBX741,192.00,2026-05-12 08:03:03.273236+05:30,2026-05-12 13:33:01+05:30
PO12284145,3071610100,BBPSPP016132BX5ZD0MCF327,143.00,2026-05-12 08:03:03.724257+05:30,2026-05-12 13:33:02+05:30
PO12353690,5088603000,BBPSAX996131Bb1839015692,534.00,2026-05-12 08:04:43.384594+05:30,2026-05-12 13:34:42+05:30
PO12300686,2712398000,HGALP072C50350174166,50.65,2026-05-12 08:05:03.620011+05:30,2026-05-12 13:35:02+05:30
PO14811485,1553755517,HGALP0620A0350170984,97.00,2026-05-12 08:05:04.636011+05:30,2026-05-12 13:35:03+05:30
PO12296113,2517354000,HGALP1177B0350174973,124.00,2026-05-12 08:05:23.110436+05:30,2026-05-12 13:35:21+05:30
PO12415245,9121520100,PP01BX080415631CF5Y8354100R61320804,100.00,2026-05-12 08:05:26.063549+05:30,2026-05-12 13:35:24+05:30
PO12521827,3542523087,BBPSPU016132LXDSXQ4D5745,180.00,2026-05-12 08:06:24.161344+05:30,2026-05-12 13:36:22+05:30
PO12457604,7905784594,28558104379,170.00,2026-05-12 08:08:20.615167+05:30,2026-05-12 13:38:19+05:30
PO12026641,9356717818,HGALP0AC850350205395,272.00,2026-05-12 08:08:45.105045+05:30,2026-05-12 13:38:43+05:30
PO12088116,8308888000,PP01BX080853048IQ8Q1679121R61320808,221.00,2026-05-12 08:09:08.545051+05:30,2026-05-12 13:39:07+05:30
PO12028183,4903253000,PP01BX113631823QSOM6977065R61301136,510.00,2026-05-12 08:09:20.386170+05:30,2026-05-12 13:39:18+05:30
PO12465763,6766977602,HGALP13B8E0350216947,78.00,2026-05-12 08:09:44.174815+05:30,2026-05-12 13:39:42+05:30
PO12219663,5415634000,DHD5SF11JSQXEG,60.00,2026-05-12 08:10:07.424702+05:30,2026-05-12 13:40:06+05:30
PO12594988,7173733000,DHD5OTE1JSQMNW,765.00,2026-05-12 08:10:08.264685+05:30,2026-05-12 13:40:06+05:30
PO12138561,5969049000,PP01BX081108646ZM6P1089635R61320811,272.00,2026-05-12 08:11:29.114455+05:30,2026-05-12 13:41:27+05:30
PO12310366,1325614514,D8196P85KMBS73BSK1P035xv7U961320811,427.00,2026-05-12 08:12:06.574708+05:30,2026-05-12 13:42:05+05:30
PO12508831,4343693000,BBPSPP016132BX3MN0MTC389,43.00,2026-05-12 08:13:24.144741+05:30,2026-05-12 13:43:22+05:30
PO12443291,1327273000,28558162606,159.00,2026-05-12 08:13:45.994899+05:30,2026-05-12 13:43:44+05:30
PO12391014,4397394000,DEP7UZL1JSRGQ3,1000.00,2026-05-12 08:13:56.665318+05:30,2026-05-12 13:43:55+05:30
PO12555242,6864453000,28558151052,751.00,2026-05-12 08:14:22.764588+05:30,2026-05-12 13:44:21+05:30
PO12080885,4695724000,HGALP147960350267656,54.00,2026-05-12 08:15:04.778611+05:30,2026-05-12 13:45:03+05:30
PO12443291,1327273000,28558179889,4.00,2026-05-12 08:15:12.164832+05:30,2026-05-12 13:45:10+05:30
PO12197097,4735240878,PP01BX0457367763LM41089376R61280457,300.00,2026-05-12 08:16:01.807296+05:30,2026-05-12 13:46:00+05:30
PO12552079,2501656833,BBPSPP016132BX5ZD0MXX869,48.00,2026-05-12 08:16:05.101744+05:30,2026-05-12 13:46:03+05:30
PO12602224,7255613000,28558193755,187.00,2026-05-12 08:16:37.784650+05:30,2026-05-12 13:46:36+05:30
PO12571420,7634204000,DHD575C1JSRRMJ,82.00,2026-05-12 08:16:48.083307+05:30,2026-05-12 13:46:46+05:30
PO12325045,8679400100,PP01BX11240671292RJ5605218R61311124,93.00,2026-05-12 08:18:39.560795+05:30,2026-05-12 13:48:38+05:30
PO12014674,1006144023,BBPSPP016132BX3GZ0N2H429,75.00,2026-05-12 08:18:44.320611+05:30,2026-05-12 13:48:43+05:30
PO12365476,2150035000,BBPSPP016132BX0QC0N27896,309.00,2026-05-12 08:18:44.753065+05:30,2026-05-12 13:48:43+05:30
PO12521827,3542523087,BBPSPU016132YE9FQNCE4040,3.00,2026-05-12 08:18:45.120424+05:30,2026-05-12 13:48:43+05:30
PO12018109,1879775389,HGALP01F180350308145,895.00,2026-05-12 08:19:02.869171+05:30,2026-05-12 13:49:01+05:30
PO12127308,4340128507,D162XZE1JSRU4Y,66.00,2026-05-12 08:19:18.657314+05:30,2026-05-12 13:49:17+05:30
PO12408103,5308354000,EW1503589955267944448,911.00,2026-05-12 08:19:38.583800+05:30,2026-05-12 13:49:37+05:30
PO12409550,5290840699,BBPSPU016132PYEYTVS18200,336.00,2026-05-12 08:19:43.550296+05:30,2026-05-12 13:49:42+05:30
PO12500675,6155938000,DEP7E911JSS3I2,854.00,2026-05-12 08:20:02.183861+05:30,2026-05-12 13:50:00+05:30
PO12424122,8324663000,DHD5JNB1JSRXSP,53.00,2026-05-12 08:20:06.636384+05:30,2026-05-12 13:50:05+05:30
PO12112422,8308112635,DHD5TN91JSROGA,100.00,2026-05-12 08:20:08.207766+05:30,2026-05-12 13:50:06+05:30
PO12624852,6157467120,BBPSPU016132COV5JJXB1450,339.00,2026-05-12 08:21:05.704715+05:30,2026-05-12 13:51:04+05:30
PO12273053,9507803000,DPHW66M1JSS58O,800.00,2026-05-12 08:21:12.484752+05:30,2026-05-12 13:51:11+05:30
PO14810172,1487602053,2053609403912740864zGj2mE9X61302253,2537.00,2026-05-12 08:21:31.373192+05:30,2026-05-12 13:51:30+05:30
PO12078266,6240854000,DHD5Z4M1JSSBZ1,68.00,2026-05-12 08:22:29.600870+05:30,2026-05-12 13:52:28+05:30
PO12396996,0359752203,2054031662658912256pzLB220261320251,93.00,2026-05-12 08:23:46.588190+05:30,2026-05-12 13:53:45+05:30
PO12254306,3954104000,HGALP0D5290350362678,13.00,2026-05-12 08:24:24.394701+05:30,2026-05-12 13:54:23+05:30
PO12505598,4546434000,DF319611A885EA4690AA380AF9B61320824,50.00,2026-05-12 08:25:02.824972+05:30,2026-05-12 13:55:01+05:30
PO12472432,0457194000,28558283480,129.00,2026-05-12 08:25:07.782064+05:30,2026-05-12 13:55:06+05:30
PO12282766,0067261341,PP01BX03331675010JR5693673R61320333,88.00,2026-05-12 08:25:28.997824+05:30,2026-05-12 13:55:27+05:30
PO12449626,2788101369,BBPSPP016132BX4AK0NDW677,53.00,2026-05-12 08:25:43.854835+05:30,2026-05-12 13:55:42+05:30
PO12527789,9256673528,HGALP0BDEA0350382006,100.00,2026-05-12 08:26:03.034293+05:30,2026-05-12 13:56:01+05:30
PO12527789,9256673528,HGALP12C2E0350391095,1.00,2026-05-12 08:27:03.389594+05:30,2026-05-12 13:57:02+05:30
PO12508710,1792825705,28558310428,617.00,2026-05-12 08:27:04.049524+05:30,2026-05-12 13:57:02+05:30
PO12151780,0094276662,HGALP167CD0350408626,96.00,2026-05-12 08:28:42.974871+05:30,2026-05-12 13:58:41+05:30
PO12319090,1884200600,DHD5IKG1JST0D1,130.00,2026-05-12 08:29:05.524872+05:30,2026-05-12 13:59:04+05:30
PO14812519,4636629000,HGVRFV71JAITB4ITFE17K1Y95CA61320829,467.00,2026-05-12 08:29:48.055968+05:30,2026-05-12 13:59:46+05:30
PO12532855,4859079871,DHD5CCD1JSSTJD,283.00,2026-05-12 08:30:07.854719+05:30,2026-05-12 14:00:06+05:30
PO12142727,7059398000,28558337745,1509.00,2026-05-12 08:30:50.652415+05:30,2026-05-12 14:00:49+05:30
PO12281983,8414924000,BBPSPU016132LNO3OZAI4607,949.00,2026-05-12 08:31:23.415963+05:30,2026-05-12 14:01:22+05:30
PO12325045,8679400100,PP01BX083104425GSAF3558542R61320831,1.00,2026-05-12 08:31:30.952716+05:30,2026-05-12 14:01:29+05:30
PO12213404,5788458000,28558371925,250.00,2026-05-12 08:32:37.078112+05:30,2026-05-12 14:02:35+05:30
PO12540558,5563934000,DHD5NZ11JSTGVR,158.00,2026-05-12 08:33:17.185355+05:30,2026-05-12 14:03:15+05:30
PO12606343,2198534000,BBPSPP016132BX2YI0NS1062,1071.00,2026-05-12 08:34:03.266092+05:30,2026-05-12 14:04:01+05:30
PO12223574,4434825000,HGALP16A3F0350478224,502.00,2026-05-12 08:35:25.514829+05:30,2026-05-12 14:05:24+05:30
PO12384362,1375600100,28558417315,705.00,2026-05-12 08:36:47.294359+05:30,2026-05-12 14:06:46+05:30
PO12602708,4474624000,HGALP184670350494952,63.00,2026-05-12 08:37:02.926133+05:30,2026-05-12 14:07:01+05:30
PO12258512,7902843000,HGVRUPP0DAG1VBJJ6GDQUSQFJ9G61320836,40.00,2026-05-12 08:37:04.854589+05:30,2026-05-12 14:07:03+05:30
PO12099412,0368283000,PP01BX0837596931SN85398114R61320837,208.00,2026-05-12 08:38:14.838586+05:30,2026-05-12 14:08:13+05:30
PO12476471,3296730100,HGALP07AAD0350513621,37.00,2026-05-12 08:38:44.593227+05:30,2026-05-12 14:08:43+05:30
PO12429349,2777894000,BBPSAX996131B853d96b12a3,1410.00,2026-05-12 08:39:04.929091+05:30,2026-05-12 14:09:03+05:30
PO12311993,1036270313,2052780897546874880Zn5q6ZWy61281601,249.00,2026-05-12 08:39:38.811902+05:30,2026-05-12 14:09:37+05:30
PO12610261,7572017834,DHD58EC1JSU78K,240.00,2026-05-12 08:39:54.404867+05:30,2026-05-12 14:09:52+05:30
PO12091352,9310053000,DHD5EAY1JSU0W4,134.00,2026-05-12 08:40:06.164652+05:30,2026-05-12 14:10:04+05:30
PO12093199,5380963000,PP01BX065310024FWRG8658022R61310653,291.00,2026-05-12 08:40:17.653788+05:30,2026-05-12 14:10:16+05:30
PO12258104,6152224000,HGALP15CC50350530400,289.00,2026-05-12 08:40:25.055499+05:30,2026-05-12 14:10:23+05:30
PO12590825,5688518000,HGALP0076B0350540875,243.00,2026-05-12 08:41:25.626137+05:30,2026-05-12 14:11:24+05:30
PO12562049,2455643000,HGVRJMCMIIMESFSV7DQPFGI446661320841,106.00,2026-05-12 08:42:07.570784+05:30,2026-05-12 14:12:06+05:30
PO12441916,3823464000,HGALP052CF0350551196,99.00,2026-05-12 08:42:24.551848+05:30,2026-05-12 14:12:23+05:30
PO12060136,9121531181,28558489450,32.00,2026-05-12 08:43:03.420895+05:30,2026-05-12 14:13:02+05:30
PO12562045,1257744000,BBPSBD016132BALAAAJWD0FC,3510.00,2026-05-12 08:43:24.657867+05:30,2026-05-12 14:13:23+05:30
PO14811325,6793544000,HGALP042DD0350566151,1071.00,2026-05-12 08:43:44.574525+05:30,2026-05-12 14:13:43+05:30
PO12292151,4916854000,20540315127754588167naX620261320250,10.00,2026-05-12 08:44:05.674378+05:30,2026-05-12 14:14:04+05:30
PO12136247,4074140100,28558510169,184.00,2026-05-12 08:44:41.460494+05:30,2026-05-12 14:14:40+05:30
PO12187221,2824319000,28558517013,500.00,2026-05-12 08:45:23.154859+05:30,2026-05-12 14:15:21+05:30
AL2274785,6259384000,BBPSBD016132BALAAAJWD4V8,2.00,2026-05-12 08:45:24.144637+05:30,2026-05-12 14:15:22+05:30
PO12130734,4398341955,HGVRXCE3JIYQ64MNYBDK65IXSBA61320845,28.00,2026-05-12 08:46:00.684792+05:30,2026-05-12 14:15:59+05:30
PO12351248,8147430100,PP01BX033024166JLJO1089553R61280330,500.00,2026-05-12 08:46:01.934863+05:30,2026-05-12 14:16:00+05:30
PO12340330,8367991262,DCHY9971JSUWNI,93.00,2026-05-12 08:46:08.967076+05:30,2026-05-12 14:16:07+05:30
PO14811325,6793544000,HGALP017410350592911,9.00,2026-05-12 08:46:24.455924+05:30,2026-05-12 14:16:23+05:30
PO12574917,4541858081,BBPSPP016132BX0QC0OD4111,200.00,2026-05-12 08:46:43.042124+05:30,2026-05-12 14:16:41+05:30
PO12149497,4339169134,DPHWH7U1JSUXKN,131.00,2026-05-12 08:47:03.844703+05:30,2026-05-12 14:17:02+05:30
PO12323510,3863618000,SD011417785558553673195141961320847,166.00,2026-05-12 08:47:53.175454+05:30,2026-05-12 14:17:52+05:30
PO12130708,0497792000,HGVRDEPSZWZV50QAKX64P7W1BNU61320848,25.00,2026-05-12 08:48:19.365308+05:30,2026-05-12 14:18:18+05:30
PO12200519,4137844000,HGALP1859F0350612123,7.00,2026-05-12 08:48:22.849810+05:30,2026-05-12 14:18:21+05:30
PO12548058,3214043000,28558552812,403.00,2026-05-12 08:48:27.011827+05:30,2026-05-12 14:18:25+05:30
PO12030759,7620043040,BBPSBD016132BALAAAJWEB2T,213.00,2026-05-12 08:48:43.315982+05:30,2026-05-12 14:18:41+05:30
PO12458147,3404603000,BBPSBD016132BALAAAJWEBMU,142.00,2026-05-12 08:48:43.601579+05:30,2026-05-12 14:18:42+05:30
PO12562541,5330834000,PP01BX083834418NXJU3834597R61310838,570.00,2026-05-12 08:48:50.108193+05:30,2026-05-12 14:18:48+05:30
PO12044073,7716872000,BBPSBD016132BALAAAJWEED5,563.00,2026-05-12 08:49:43.839113+05:30,2026-05-12 14:19:42+05:30
PO12127675,8356883000,DHD5YC31JSUZO3,515.00,2026-05-12 08:50:06.895040+05:30,2026-05-12 14:20:05+05:30
PO12488066,7680728573,DHD58BU1JSV5FO,500.00,2026-05-12 08:50:08.444665+05:30,2026-05-12 14:20:07+05:30
PO12231066,2421754000,HGALP1481A0350652290,276.00,2026-05-12 08:52:04.032075+05:30,2026-05-12 14:22:02+05:30
PO12149134,6897541921,DHD567B1JSVL1S,8000.00,2026-05-12 08:52:18.964569+05:30,2026-05-12 14:22:17+05:30
AL2272000,2597522661,DHD51ED1JSVJ3P,1000.00,2026-05-12 08:52:42.444817+05:30,2026-05-12 14:22:41+05:30
PO12366464,4262872000,DEP7TPQ1JSVNSP,535.00,2026-05-12 08:54:06.051498+05:30,2026-05-12 14:24:04+05:30
PO12258799,1154793000,EW1503598643303112704,57.00,2026-05-12 08:54:20.009188+05:30,2026-05-12 14:24:18+05:30
PO12127675,8356883000,DHD5LYA1JSVUFF,50.00,2026-05-12 08:55:01.049762+05:30,2026-05-12 14:24:59+05:30
PO12159103,3338369000,HGALP129BE0350685578,2.00,2026-05-12 08:55:06.695094+05:30,2026-05-12 14:25:05+05:30
PO12518358,5393224000,DHD56RY1JSW0S6,1797.00,2026-05-12 08:56:28.645274+05:30,2026-05-12 14:26:27+05:30
PO12235130,8454618809,28558649444,50.00,2026-05-12 08:56:29.788872+05:30,2026-05-12 14:26:28+05:30
PO12030759,7620043040,PP01BX085552981YBPV6442829R61320855,3.00,2026-05-12 08:56:55.158053+05:30,2026-05-12 14:26:53+05:30
PO12147171,3092479227,PP01BX085102664ZE9M9345253R61320851,1253.00,2026-05-12 08:57:12.871903+05:30,2026-05-12 14:27:11+05:30
PO12434427,3371073000,EW1503599412580409344,191.00,2026-05-12 08:57:24.411657+05:30,2026-05-12 14:27:23+05:30
PO12233487,6260436988,28558673181,186.00,2026-05-12 08:58:12.461711+05:30,2026-05-12 14:28:11+05:30
PO12351936,6093240100,HGALP071A40350726706,258.00,2026-05-12 08:58:43.421519+05:30,2026-05-12 14:28:42+05:30
PO12407869,2014863000,DHD5N061JSVYO7,100.00,2026-05-12 09:00:07.257551+05:30,2026-05-12 14:30:05+05:30
PO12324423,6644330100,EW1503600207765921792,1356.00,2026-05-12 09:00:24.754950+05:30,2026-05-12 14:30:23+05:30
PO12035762,6344653245,28558694016,1000.00,2026-05-12 09:01:18.482588+05:30,2026-05-12 14:31:17+05:30
PO14805164,6464303000,HGALP0E4680350755571,839.00,2026-05-12 09:01:24.305296+05:30,2026-05-12 14:31:23+05:30
PO12624824,4921094000,PP01BX1828256663LVH3590644R61291828,90.00,2026-05-12 09:01:27.901650+05:30,2026-05-12 14:31:26+05:30
PO12383359,0392558000,HGALP1552A0350759416,526.00,2026-05-12 09:01:44.867527+05:30,2026-05-12 14:31:43+05:30
PO12364720,8188858742,BBPSPU016132G5VFQB6D1146,74.00,2026-05-12 09:03:04.173166+05:30,2026-05-12 14:33:02+05:30
PO14805164,6464303000,HGALP148FA0350773631,38.00,2026-05-12 09:03:25.200566+05:30,2026-05-12 14:33:24+05:30
PO12578995,5998265663,HGALP14FE70350773724,265.00,2026-05-12 09:03:25.405566+05:30,2026-05-12 14:33:24+05:30
PO12321296,6165074000,BBPSPP016132BX1AN0P4Z149,1.00,2026-05-12 09:03:43.120574+05:30,2026-05-12 14:33:41+05:30
PO12547087,5791791409,PP01BX114047123XPE45693457R61291140,2784.00,2026-05-12 09:03:55.404699+05:30,2026-05-12 14:33:54+05:30
PO12193030,9402714000,BBPSAX996131B49c681849a8,187.00,2026-05-12 09:04:46.387581+05:30,2026-05-12 14:34:45+05:30
PO12174251,6741003000,BBPSPU016132IFIY5ZNV9641,76.00,2026-05-12 09:05:05.793062+05:30,2026-05-12 14:35:04+05:30
PO12129457,6961103000,EW1503601543211343872,34.00,2026-05-12 09:05:50.324875+05:30,2026-05-12 14:35:49+05:30
PO12577409,3326104000,HGALP0D9550350806923,321.00,2026-05-12 09:06:24.063173+05:30,2026-05-12 14:36:22+05:30
PO12086432,5628500100,PP01BX183444824S9EX6473933R61301834,270.00,2026-05-12 09:06:53.604967+05:30,2026-05-12 14:36:52+05:30
PO12479469,2143609000,HGALP07AC90350827966,337.00,2026-05-12 09:08:03.746757+05:30,2026-05-12 14:38:02+05:30
PO14802618,2592782339,28558801676,40.00,2026-05-12 09:08:14.360979+05:30,2026-05-12 14:38:13+05:30
PO12550219,5748173000,HGVR3J6X2XXFMMCZWT1GSCF46HA61320908,272.00,2026-05-12 09:08:59.885569+05:30,2026-05-12 14:38:58+05:30
PO12355324,0216223000,28558814940,97.00,2026-05-12 09:09:24.556590+05:30,2026-05-12 14:39:23+05:30
PO12020008,2378634241,HGALP14ED70350848659,12.00,2026-05-12 09:10:05.151109+05:30,2026-05-12 14:40:03+05:30
PO12249408,3167956000,PP01BX062846323C41K3590660R61310628,34.00,2026-05-12 09:10:23.154720+05:30,2026-05-12 14:40:21+05:30
PO12098072,3230404000,DHD5XUU1JSXKDL,234.00,2026-05-12 09:10:41.594654+05:30,2026-05-12 14:40:40+05:30
PO12020008,2378634241,HGALP088CC0350859896,3.00,2026-05-12 09:11:05.037093+05:30,2026-05-12 14:41:03+05:30
PO12037316,7875523000,DHMPED71JSXQ87,500.00,2026-05-12 09:11:24.723494+05:30,2026-05-12 14:41:23+05:30
PO12444801,3266507633,HGVRC3VWGYRAK10U9QQ3UG4K9SG61320911,78.00,2026-05-12 09:11:36.649208+05:30,2026-05-12 14:41:35+05:30
PO12544061,3740533000,EW1503603036215795712,803.00,2026-05-12 09:11:50.521727+05:30,2026-05-12 14:41:49+05:30
AL2275058,2401484000,PP01BX090220476RRX59345969R61310902,75.00,2026-05-12 09:12:29.952584+05:30,2026-05-12 14:42:28+05:30
PO14811007,0316765835,28558855718,212.00,2026-05-12 09:12:31.426045+05:30,2026-05-12 14:42:30+05:30
PO12562727,3638204000,EW1503603457705598976,122.00,2026-05-12 09:13:20.254588+05:30,2026-05-12 14:43:19+05:30
PO12100994,5230689000,DHD53XI1JSXZ9D,660.00,2026-05-12 09:13:53.568684+05:30,2026-05-12 14:43:52+05:30
PO12289500,4506683000,BBPSMK016132BAAMS2MF9000,170.00,2026-05-12 09:14:43.608012+05:30,2026-05-12 14:44:42+05:30
PO12251071,1330533000,BBPSPP016132BX6G20PNG736,100.00,2026-05-12 09:14:44.846401+05:30,2026-05-12 14:44:43+05:30
PO12549152,6165053000,HGALP104F00350916686,509.00,2026-05-12 09:16:25.505004+05:30,2026-05-12 14:46:24+05:30
PO12347733,6391853519,HGALP0516E0350926053,186.00,2026-05-12 09:17:02.814733+05:30,2026-05-12 14:47:01+05:30
PO12068095,5584897118,HGALP14A5A0350935231,98.00,2026-05-12 09:18:05.698563+05:30,2026-05-12 14:48:04+05:30
PO12410972,3967002691,HGALP1810F0350943928,142.00,2026-05-12 09:18:43.162434+05:30,2026-05-12 14:48:41+05:30
PO12347733,6391853519,BBPSPP016132BX5ZD0PUU657,3.00,2026-05-12 09:19:03.587523+05:30,2026-05-12 14:49:02+05:30
PO12531287,8354143000,DHD5PIH1JSYLXU,264.00,2026-05-12 09:19:08.091186+05:30,2026-05-12 14:49:06+05:30
PO12112282,2526997000,HGALP0CB310350953796,232.00,2026-05-12 09:19:42.977508+05:30,2026-05-12 14:49:41+05:30
PO12105903,3299293899,BBPSPP016132BX4AK0PX0225,159.00,2026-05-12 09:20:22.881389+05:30,2026-05-12 14:50:21+05:30
PO12422089,8313679528,HGALP01A2D0350962629,1484.00,2026-05-12 09:20:23.320790+05:30,2026-05-12 14:50:22+05:30
PO12572027,9220055409,EW1503605306873569280,168.00,2026-05-12 09:20:50.971195+05:30,2026-05-12 14:50:49+05:30
PO12148477,2308883000,28558973850,593.00,2026-05-12 09:21:46.294126+05:30,2026-05-12 14:51:45+05:30
PO12050713,6895504370,EW1503605994198360064,201.00,2026-05-12 09:23:35.663172+05:30,2026-05-12 14:53:34+05:30
PO12601291,6417608142,EW1503606071658766336,65.00,2026-05-12 09:23:50.293961+05:30,2026-05-12 14:53:49+05:30
PO12410108,7907773000,EW1503606246859038720,244.00,2026-05-12 09:24:25.524554+05:30,2026-05-12 14:54:24+05:30
PO12291110,2777035000,DHD5U041JSZBCE,500.00,2026-05-12 09:25:11.437405+05:30,2026-05-12 14:55:10+05:30
PO12347244,6590364000,EW1503606566188179456,1732.00,2026-05-12 09:25:50.874867+05:30,2026-05-12 14:55:49+05:30
PO14801042,7790028000,BBPSPP016132BX6G20Q69968,310.00,2026-05-12 09:26:05.763474+05:30,2026-05-12 14:56:04+05:30
PO12449957,5916514203,EW1503606711365623808,60.00,2026-05-12 09:26:26.485248+05:30,2026-05-12 14:56:25+05:30
PO12487816,0789176944,DHD5U6Y1JSZI48,3000.00,2026-05-12 09:26:36.643482+05:30,2026-05-12 14:56:35+05:30
PO12546621,3901014000,HGALP049EA0351032629,80.00,2026-05-12 09:26:44.291940+05:30,2026-05-12 14:56:43+05:30
